 time       |  1001 |  1002 |  1003 |  1004 |  1005 |  1006 |  1007 |  1008
------------+-------+-------+-------+-------+-------+-------+-------+------
00:00:01.00 | 0.000 | 1.609 | 1.748 | 1.219 | 1.254 | 0.000 | 1.668 | 1.320
00:00:02.00 | 0.000 | 1.617 | 1.543 | 1.226 | 1.284 | 0.000 | 1.639 | 1.305
00:00:03.00 | 0.000 | 1.491 | 1.576 | 1.220 | 1.363 | 0.000 | 1.761 | 1.320
00:00:04.00 | 0.000 | 1.427 | 1.398 | 1.240 | 1.283 | 0.000 | 1.659 | 1.326
00:00:05.00 | 0.000 | 1.421 | 1.412 | 1.227 | 1.336 | 0.000 | 1.682 | 1.336
00:00:06.00 | 0.000 | 1.391 | 1.420 | 1.240 | 1.434 | 0.000 | 1.653 | 1.333
00:00:07.00 | 0.000 | 1.352 | 1.386 | 1.243 | 1.353 | 0.000 | 1.716 | 1.277
00:00:08.00 | 0.000 | 1.234 | 1.278 | 1.234 | 1.342 | 0.000 | 1.596 | 1.313
00:00:09.00 | 0.000 | 1.201 | 1.219 | 1.219 | 1.421 | 0.000 | 1.725 | 1.353
00:00:10.00 | 0.000 | 1.197 | 1.256 | 1.371 | 1.422 | 0.000 | 1.748 | 1.298
00:00:11.00 | 0.000 | 1.192 | 1.243 | 1.470 | 1.360 | 0.000 | 1.607 | 1.319
00:00:12.00 | 0.000 | 1.218 | 1.218 | 1.376 | 1.369 | 0.000 | 1.667 | 1.320
00:00:13.00 | 0.000 | 1.185 | 1.220 | 1.406 | 1.380 | 0.000 | 1.821 | 1.363
00:00:14.00 | 0.000 | 1.219 | 1.227 | 1.385 | 1.371 | 0.000 | 1.625 | 1.313
00:00:15.00 | 0.000 | 1.221 | 1.221 | 1.533 | 1.407 | 0.000 | 1.745 | 1.281
00:00:16.00 | 0.000 | 1.225 | 1.218 | 1.572 | 1.369 | 0.000 | 1.645 | 1.356
00:00:17.00 | 0.000 | 1.209 | 1.227 | 1.538 | 1.285 | 0.000 | 1.673 | 1.320
00:00:18.00 | 0.000 | 1.203 | 1.225 | 1.999 | 1.203 | 0.000 | 1.905 | 1.312
00:00:19.00 | 0.000 | 1.211 | 1.220 | 1.710 | 1.202 | 0.000 | 1.574 | 1.363
00:00:20.00 | 0.000 | 1.239 | 1.232 | 1.607 | 1.195 | 0.000 | 1.702 | 1.312
00:00:21.00 | 0.000 | 1.209 | 1.209 | 1.546 | 1.200 | 0.000 | 1.613 | 1.309
00:00:22.00 | 0.000 | 1.218 | 1.233 | 1.464 | 1.211 | 0.000 | 1.616 | 1.297
00:00:23.00 | 0.000 | 1.228 | 1.210 | 1.370 | 1.176 | 0.000 | 1.684 | 1.336
00:00:24.00 | 0.000 | 1.202 | 1.217 | 1.347 | 1.195 | 0.000 | 1.724 | 1.324
00:00:25.00 | 0.127 | 1.227 | 1.219 | 1.388 | 1.193 | 0.000 | 1.625 | 1.303
00:00:26.00 | 1.262 | 1.212 | 1.219 | 1.472 | 1.197 | 0.000 | 1.617 | 1.357
00:00:27.00 | 1.588 | 1.209 | 1.218 | 1.301 | 1.217 | 0.000 | 1.640 | 1.546
00:00:28.00 | 1.556 | 1.210 | 1.217 | 1.240 | 1.210 | 0.000 | 1.681 | 1.550
00:00:29.00 | 1.606 | 1.209 | 1.235 | 1.226 | 1.301 | 0.000 | 1.698 | 1.521
00:00:30.00 | 1.638 | 1.450 | 1.284 | 1.233 | 1.377 | 0.000 | 1.769 | 1.543
00:00:31.00 | 1.529 | 1.328 | 1.538 | 1.235 | 1.368 | 0.000 | 1.690 | 1.537
00:00:32.00 | 1.506 | 1.322 | 1.295 | 1.228 | 1.395 | 0.000 | 1.684 | 1.556
00:00:33.00 | 1.355 | 1.278 | 1.299 | 1.234 | 1.413 | 0.000 | 1.776 | 1.524
00:00:34.00 | 1.412 | 1.927 | 1.496 | 1.227 | 1.496 | 0.000 | 1.758 | 1.547
00:00:35.00 | 1.522 | 1.317 | 1.608 | 1.217 | 1.550 | 0.000 | 1.739 | 1.536
00:00:36.00 | 1.530 | 1.301 | 1.301 | 1.243 | 1.471 | 0.000 | 1.750 | 1.512
00:00:37.00 | 1.406 | 1.276 | 1.348 | 1.218 | 1.436 | 0.000 | 1.609 | 1.558
00:00:38.00 | 1.343 | 1.377 | 1.309 | 1.259 | 1.334 | 0.000 | 1.655 | 1.570
00:00:39.00 | 1.237 | 1.281 | 1.302 | 1.231 | 1.367 | 0.000 | 1.744 | 1.498
00:00:40.00 | 1.261 | 1.302 | 1.293 | 1.218 | 1.344 | 0.000 | 1.767 | 1.530
00:00:41.00 | 1.287 | 1.353 | 1.311 | 1.235 | 1.370 | 0.000 | 1.751 | 1.497
00:00:42.00 | 1.239 | 1.362 | 1.312 | 1.218 | 1.376 | 0.000 | 1.696 | 1.522
00:00:43.00 | 1.269 | 1.308 | 1.300 | 1.234 | 1.394 | 0.000 | 1.766 | 1.545
