 time       |  1001 |  1002 |  1003 |  1004 |  1005 |  1006 |  1007 |  1008
------------+-------+-------+-------+-------+-------+-------+-------+------
00:00:01.00 | 1.277 | 0.000 | 1.334 | 0.000 | 1.269 | 0.000 | 1.660 | 1.100
00:00:02.00 | 1.286 | 0.000 | 1.318 | 0.000 | 1.270 | 0.000 | 1.708 | 1.114
00:00:03.00 | 1.335 | 0.000 | 1.304 | 0.000 | 1.256 | 0.000 | 1.617 | 1.130
00:00:04.00 | 1.295 | 0.000 | 1.295 | 0.000 | 1.288 | 0.000 | 1.633 | 1.132
00:00:05.00 | 1.286 | 0.000 | 1.310 | 0.000 | 1.278 | 0.000 | 1.700 | 1.081
00:00:06.00 | 1.270 | 0.000 | 1.304 | 0.000 | 1.296 | 0.000 | 1.617 | 1.129
00:00:07.00 | 1.308 | 0.000 | 1.309 | 0.000 | 1.292 | 0.000 | 1.816 | 1.130
00:00:08.00 | 1.279 | 0.000 | 1.278 | 0.000 | 1.295 | 0.000 | 1.734 | 1.124
00:00:09.00 | 1.285 | 0.000 | 1.305 | 0.000 | 1.278 | 0.000 | 1.640 | 1.138
00:00:10.00 | 1.278 | 0.000 | 1.295 | 0.000 | 1.254 | 0.000 | 1.632 | 1.106
00:00:11.00 | 1.289 | 0.000 | 1.276 | 0.000 | 1.268 | 0.000 | 1.600 | 1.143
00:00:12.00 | 1.295 | 0.000 | 1.296 | 0.000 | 1.280 | 0.000 | 1.829 | 1.150
00:00:13.00 | 1.263 | 0.000 | 1.303 | 0.000 | 1.279 | 0.000 | 1.938 | 1.099
00:00:14.00 | 1.291 | 0.000 | 1.298 | 0.000 | 1.278 | 0.000 | 1.632 | 1.093
00:00:15.00 | 1.278 | 0.000 | 1.318 | 0.000 | 1.253 | 0.000 | 1.700 | 1.097
00:00:16.00 | 1.286 | 0.000 | 1.302 | 0.000 | 1.270 | 0.000 | 1.641 | 1.106
00:00:17.00 | 1.283 | 0.000 | 1.304 | 0.000 | 1.282 | 0.000 | 1.572 | 1.121
00:00:18.00 | 1.291 | 0.000 | 1.291 | 0.000 | 1.267 | 0.000 | 1.621 | 1.103
00:00:19.00 | 1.295 | 0.000 | 1.303 | 0.000 | 1.272 | 0.000 | 1.650 | 1.098
00:00:20.00 | 1.284 | 0.000 | 1.291 | 0.000 | 1.270 | 0.000 | 1.718 | 1.137
00:00:21.00 | 1.310 | 0.000 | 1.311 | 0.000 | 1.279 | 0.000 | 1.623 | 1.106
00:00:22.00 | 1.271 | 0.000 | 1.285 | 0.000 | 1.298 | 0.000 | 1.668 | 1.093
00:00:23.00 | 1.278 | 0.000 | 1.318 | 0.000 | 1.287 | 0.000 | 1.573 | 1.115
00:00:24.00 | 1.277 | 0.000 | 1.308 | 0.000 | 1.276 | 0.000 | 1.588 | 1.096
00:00:25.00 | 1.264 | 0.000 | 1.298 | 0.000 | 1.291 | 0.000 | 1.581 | 1.108
00:00:26.00 | 1.294 | 0.000 | 1.294 | 0.000 | 1.262 | 0.000 | 1.666 | 1.132
00:00:27.00 | 1.283 | 0.000 | 1.303 | 0.000 | 1.261 | 0.000 | 2.014 | 1.106
00:00:28.00 | 1.362 | 0.000 | 1.320 | 0.000 | 1.288 | 0.000 | 1.676 | 1.142
00:00:29.00 | 1.293 | 0.000 | 1.301 | 0.000 | 1.286 | 0.000 | 1.768 | 1.105
00:00:30.00 | 1.296 | 0.000 | 1.303 | 0.000 | 1.269 | 0.000 | 1.658 | 1.129
00:00:31.00 | 1.277 | 0.000 | 1.302 | 0.000 | 1.293 | 0.000 | 1.690 | 1.131
00:00:32.00 | 1.276 | 0.000 | 1.290 | 0.000 | 1.275 | 0.000 | 1.804 | 1.114
00:00:33.00 | 1.289 | 0.000 | 1.304 | 0.000 | 1.289 | 0.000 | 1.584 | 1.142
00:00:34.00 | 1.264 | 0.000 | 1.297 | 0.000 | 1.289 | 0.000 | 1.643 | 1.125
00:00:35.00 | 1.289 | 0.000 | 1.288 | 0.000 | 1.289 | 0.000 | 1.758 | 1.127
00:00:36.00 | 1.277 | 0.000 | 1.294 | 0.000 | 1.293 | 0.000 | 1.734 | 1.115
00:00:37.00 | 1.299 | 0.000 | 1.299 | 0.000 | 1.264 | 0.000 | 1.625 | 1.108
00:00:38.00 | 1.281 | 0.000 | 1.281 | 0.000 | 1.272 | 0.000 | 1.796 | 1.116
00:00:39.00 | 1.284 | 0.000 | 1.277 | 0.000 | 1.290 | 0.000 | 1.739 | 1.107
00:00:40.00 | 1.279 | 0.000 | 1.302 | 0.000 | 1.270 | 0.000 | 1.633 | 1.115
00:00:41.00 | 1.377 | 0.000 | 1.284 | 0.000 | 1.268 | 0.000 | 1.587 | 1.147
00:00:42.00 | 1.796 | 0.000 | 1.296 | 0.000 | 1.275 | 0.000 | 1.623 | 1.106
00:00:43.00 | 1.608 | 0.000 | 1.295 | 0.000 | 1.286 | 0.000 | 1.591 | 1.098
